tweet_text,tweet_time,tweet_place
@NemethyKara what say you? https://t.co/xb3f570Et2,Thu Jan 17 15:22:51 +0000 2019,"Austin, TX"
Hope this helped anyone who wants to #waterfast!,Thu Jan 17 15:22:40 +0000 2019,"Austin, TX"
@CapSportsReport Reaching for content. Could hypothetically write this about every player in NFL. I’m assuming you’… https://t.co/XngVNg6ZcS,Thu Jan 17 15:22:28 +0000 2019,"Austin, TX"
@LoboStylez @CORSAIR @elgatogaming https://t.co/CdXCozUgI5,Thu Jan 17 15:22:15 +0000 2019,"Austin, TX"
"I would definitely do this again if I had a few days of not needing to do anything.

I do feel like it cleansed my… https://t.co/m707nLoWrx",Thu Jan 17 15:22:10 +0000 2019,"Austin, TX"
@CoachMims_ @TTU247 #LetsGo get the #FunBelt Title!,Thu Jan 17 15:22:00 +0000 2019,"Austin, TX"
"ACCIDENT REPORTED: US 183 at Cameron Rd., stop and go from Hwy 290 #atx #ATXTraffic @fox7austin",Thu Jan 17 15:21:56 +0000 2019,"Austin, TX"
@SU_JoWii I’m crying already,Thu Jan 17 15:21:51 +0000 2019,"Austin, TX"
"@deathbombarc I honestly have no idea what I'm doing. I make an album, upload it, babble on twitter about it, and f… https://t.co/P4DCaJvBES",Thu Jan 17 15:21:46 +0000 2019,"Austin, TX"
@otasia_ Yayyyy Tae!!!,Thu Jan 17 15:21:45 +0000 2019,"Austin, TX"
@waidr But Quantum Waitress Academy (Which is what I first read) sounds like the kind of anime I would watch,Thu Jan 17 15:21:36 +0000 2019,"Austin, TX"
TODAY IS THE DAY that i get that good good BBQ ive been craving,Thu Jan 17 15:21:33 +0000 2019,"Austin, TX"
Do you want it bad? Or are you just comfortable?,Thu Jan 17 15:21:19 +0000 2019,"Austin, TX"
@UndisCREWdedERA @ATXgetsSoccer I don’t disagree! Some even start in baseball diamonds. That’s still an alternative… https://t.co/D4otWxRnKK,Thu Jan 17 15:21:18 +0000 2019,"Austin, TX"
Will Hamilton ever stop playing on a loop in my head? No complaining just worried at how much I’ve enjoyed it the past few weeks,Thu Jan 17 15:21:16 +0000 2019,"Austin, TX"
@HBO I guess youre not doing this any more. Soooooo I’ll just guess that he’s Hodor as he never lets me leave my ho… https://t.co/DCaSlUvVTr,Thu Jan 17 15:21:13 +0000 2019,"Austin, TX"
"@kroysemaj Wow, fantastic idea. 💡",Thu Jan 17 15:21:13 +0000 2019,"Austin, TX"
"🚨#MajorHostAlert🚨

Tonight don't forget to check me out with @txmannymo on @WBMProRadio at 7pm sharp!!!!!! Tune in… https://t.co/sTaaPolQAu",Thu Jan 17 15:20:49 +0000 2019,"Austin, TX"
"@HPluckrose @PsychRabble With respect, I think people are gonna argue with you no matter what. As the ancients taught: haters gonna hate.",Thu Jan 17 15:20:47 +0000 2019,"Austin, TX"
Yes he is!! https://t.co/KWa3yaIOSX,Thu Jan 17 15:20:39 +0000 2019,"Austin, TX"
@rebeccakreitzer I’m on the hunt for the best vegetarian tacos in Austin. Obviously this will require a lot of tast… https://t.co/AmUd4DOuoA,Thu Jan 17 15:20:28 +0000 2019,"Austin, TX"
Help out our Akins Eagle Band. @AkinsAISD @AkinsAHA @FineArtsAISD https://t.co/vqlt1PkkuR,Thu Jan 17 15:20:28 +0000 2019,"Austin, TX"
@P1_Blake @IngersollCade @shallberg7 @AggieFootball Those are tough teams. Looks a lot like A&amp;Ms yearly schedule,Thu Jan 17 15:20:19 +0000 2019,"Austin, TX"
Don’t speak before you Understand what really took place https://t.co/O0AubQJx0z,Thu Jan 17 15:20:14 +0000 2019,"Austin, TX"
@shellflood @DesignInHealth @RCSI_Irl @Fulbright_Eire I will say it to them when I see them soon as due my next vis… https://t.co/F62CvJSmg0,Thu Jan 17 15:20:11 +0000 2019,"Austin, TX"
Day 1 in Austin—my allergies are back.,Thu Jan 17 15:20:10 +0000 2019,"Austin, TX"
Austin dogs are the happiest dogs I’ve ever seen,Thu Jan 17 15:19:47 +0000 2019,"Austin, TX"
You ever wake up dizzy,Thu Jan 17 15:19:41 +0000 2019,"Austin, TX"
Be sure to tune into our regularly-scheduled open meeting this morning at 9:30am to keep tabs on all things utility… https://t.co/xS3bpExBtN,Thu Jan 17 15:19:32 +0000 2019,"Austin, TX"
Ummm hello? Rage Form????? https://t.co/as8UtFB8do,Thu Jan 17 15:19:29 +0000 2019,"Austin, TX"
@BeauBishop I’ve come in to close contact with birds of prey myself. It’s never easy. Here is an Austin story both… https://t.co/6JXm8FQcd3,Thu Jan 17 15:19:28 +0000 2019,"Austin, TX"
"Day 3:

So I decided to break my fast. I really wanted to work out and have energy to do shit.

I chose to break my… https://t.co/TowQqefoln",Thu Jan 17 15:19:26 +0000 2019,"Austin, TX"
What’s funny is that we ALL don’t care about gov jobs but  what we do care about is our borders. Demos FUND THE Wal… https://t.co/2LgOR6yWlU,Thu Jan 17 15:19:25 +0000 2019,"Austin, TX"
Happy Birthday #BettyWhite https://t.co/Z1OSFyzVDc,Thu Jan 17 15:19:16 +0000 2019,"Austin, TX"
"@opusmatrix Thanks for sharing, @opusmatrix!",Thu Jan 17 15:19:09 +0000 2019,"Austin, TX"
Tonight! Every Thursday | Reverse Happy Hour! Come out &amp; enjoy food and drink specials all night! #reverse… https://t.co/x4TBcIr544,Thu Jan 17 15:18:59 +0000 2019,"Austin, TX"
"@JasonAndDeb @DebOKeefe 
Momma O'Keefe strikes again. 
#mywayonly #controlling",Thu Jan 17 15:18:46 +0000 2019,"Austin, TX"
@KevinKkf2 Facts! Smh,Thu Jan 17 15:18:21 +0000 2019,"Austin, TX"
My new favorite non-Celtic: #subscribe #localjournalism https://t.co/TwK1DGw0yi,Thu Jan 17 15:18:08 +0000 2019,"Austin, TX"
"Dear everyone:

🌟drink water 
🌟stretch every 45-50 mins if you’re at a desk
🌟take a break
🌟don’t eat lunch at your… https://t.co/kQG37l5yaX",Thu Jan 17 15:17:54 +0000 2019,"Austin, TX"
@MikeRiveraOnAir @MikeTaylorShow @hutcheyesun @mySA Just another place like the original that I don’t like.,Thu Jan 17 15:17:52 +0000 2019,"Austin, TX"
"Accident reported in #Austin on US 183 NB at Cameron Rd, stop and go traffic back to Hwy 290, delay of 3 mins #ATXtraffic",Thu Jan 17 15:17:49 +0000 2019,"Austin, TX"
"@alsoJMc The plot thickens, as Trump's people play chicken. https://t.co/4x01G54yG9",Thu Jan 17 15:17:16 +0000 2019,"Austin, TX"
"@ConceptualJames It’s certainly a way to interpret, say, standpoint epistemology, so you have a point. But I don’t… https://t.co/cWhhBUyHiT",Thu Jan 17 15:17:03 +0000 2019,"Austin, TX"
"@adbeau @kylegriffin1 @neeratanden It's a slowly shrinking group. By transforming the party into the Trump Party, h… https://t.co/D76SAOhONF",Thu Jan 17 15:16:52 +0000 2019,"Austin, TX"
@jaymendoza Haters will say it's Photoshopped.,Thu Jan 17 15:16:43 +0000 2019,"Austin, TX"
It was the AG who originally set the stage. You are another who is out of touch. Your voice doesn’t matter to major… https://t.co/HRf4BfCSDi,Thu Jan 17 15:16:42 +0000 2019,"Austin, TX"
Blood Moon Hunter https://t.co/5Au71ZuHBa,Thu Jan 17 15:16:40 +0000 2019,"Austin, TX"
SB357 [NEW] Relating to the height of outdoor advertising signs regulated by the Texas Department of Transportation. https://t.co/Y3c1ZNnsDp,Thu Jan 17 15:16:38 +0000 2019,"Austin, TX"
“The nigga that’s hidin his kid from the world but the world wanna hide from his kid ?!”  -Big Draco and his Gucci headband,Thu Jan 17 15:16:38 +0000 2019,"Austin, TX"
@saratotonchi I was in the main line at the crack of dawn,Thu Jan 17 15:16:35 +0000 2019,"Austin, TX"
Great blog post outlining exactly why they made the change. Bravo! https://t.co/4VtmXFP5fB,Thu Jan 17 15:16:33 +0000 2019,"Austin, TX"
Wow @yung_det needs to step his Clash of Clans game up. 0-2 in battles today. Sad!,Thu Jan 17 15:16:30 +0000 2019,"Austin, TX"
Update: just had more tacos. Three more times to go! #SPSA19 #conferencegoals https://t.co/dDpcvu5wyP,Thu Jan 17 15:16:24 +0000 2019,"Austin, TX"
SB362 [NEW] Relating to court-ordered mental health services. https://t.co/Gn7JqtwI27,Thu Jan 17 15:16:10 +0000 2019,"Austin, TX"
I am SO down for @MichelleObama for FLOTUS 💯 https://t.co/CO1xi1etMP,Thu Jan 17 15:16:07 +0000 2019,"Austin, TX"
"While I was ending a call, a client wished me a good day and weekend And I DEADASS ALMOST said “Have a GOOD ASS WEE… https://t.co/tnUn1uRhvv",Thu Jan 17 15:16:03 +0000 2019,"Austin, TX"
All superheroes don’t wear capes 😬 https://t.co/YRGaefqiDd,Thu Jan 17 15:15:56 +0000 2019,"Austin, TX"
@Shakeelr Absolutely! Since only 3 showed up.,Thu Jan 17 15:15:52 +0000 2019,"Austin, TX"
"Lol San Diego already has a wall...so what is it that you’re asking for now? 

(Search for: San Diego Border Wall a… https://t.co/nWONPw8C2Z",Thu Jan 17 15:15:48 +0000 2019,"Austin, TX"
@StanginNbangin https://t.co/8d0dv0n4R1,Thu Jan 17 15:15:37 +0000 2019,"Austin, TX"
@LucyKornblith @EAST_TRAUMA Don’t repay us. #PayItForward #EAST2019 #SurgMentoring,Thu Jan 17 15:15:36 +0000 2019,"Austin, TX"
RIP Aunt Betty 🙏🏽 you’re at peace now,Thu Jan 17 15:15:24 +0000 2019,"Austin, TX"
@FattFuxton Down syndrome looking shark voice; was very rare!,Thu Jan 17 15:15:14 +0000 2019,"Austin, TX"
Wonderful career advice from Dr Peitzman @pitttrauma during the Oriens lecture. #careeradvice #impostersyndrome… https://t.co/o1nIivaHHY,Thu Jan 17 15:15:03 +0000 2019,"Austin, TX"
"No bicycles on the sidewalk. He was out of bounds. That's clearly a turnover, unless you're KD. https://t.co/vuhNTSNMD2",Thu Jan 17 15:15:00 +0000 2019,"Austin, TX"
I still call my mom before I call my doctor like if she’s gunna tell me anything different 🤷🏽‍♀️,Thu Jan 17 15:14:57 +0000 2019,"Austin, TX"
You Need This. https://t.co/MiBkDNjPJM via @Iheartnoise,Thu Jan 17 15:14:55 +0000 2019,"Austin, TX"
FACTS. https://t.co/i6EEdJcDT9,Thu Jan 17 15:14:52 +0000 2019,"Austin, TX"
@JosephSakran @vanessapho @EAST_TRAUMA @bernardtrauma @rwinfield11 @pferrada1 @blackcloudmd @bulgercot @JJcolemanMD… https://t.co/PLis7obtLt,Thu Jan 17 15:14:52 +0000 2019,"Austin, TX"
@BarackObama @MichelleObama Happy birthday Michelle!...Obama we miss y’all man 😿,Thu Jan 17 15:14:44 +0000 2019,"Austin, TX"
"@eoghanoconaing @logical_tinker @Stop__Evil @ary31574363 @BBCNews 3 I would go so far to say that to those men, the… https://t.co/cy8c8wM0rE",Thu Jan 17 15:14:36 +0000 2019,"Austin, TX"
@saratotonchi Good luck!!,Thu Jan 17 15:14:35 +0000 2019,"Austin, TX"
Thousands commit to 'drinking wine from a Pringles can' in an Austin Walmart parking lot https://t.co/esf8MRx4ZM,Thu Jan 17 15:14:35 +0000 2019,"Austin, TX"
@paulkrugman Yet every single one of those experienced veterans and deep thinkers are to afraid to express what AOC… https://t.co/988pTwyAt2,Thu Jan 17 15:14:25 +0000 2019,"Austin, TX"
"Congrats to Lisa Kodadek, past @hopkinssurgery @HopkinsMedicine surgery resident on winning @EAST_TRAUMA #EAST2019… https://t.co/6zriq2yH4B",Thu Jan 17 15:14:10 +0000 2019,"Austin, TX"
@ChiefSexton @DentonCountyDA @SheriffChody @RocksForLEOs @alex_savoie @JPDChiefTaylor @LawrencevillePD… https://t.co/uGU9gArhxZ,Thu Jan 17 15:13:55 +0000 2019,"Austin, TX"
"“#MIPS is a necessary evil on a longer, more important journey” statement from a doctor at .@saignite user forum",Thu Jan 17 15:13:54 +0000 2019,"Austin, TX"
Some of y’all haven’t worked a day in the service industry and it shows.,Thu Jan 17 15:13:49 +0000 2019,"Austin, TX"
6PM Tonight #Runniversary monthly Happy Hour is at @easytigeratx at the Linc. 🎉Their happy hour specials end at 6:3… https://t.co/CkNNtbU8PV,Thu Jan 17 15:13:47 +0000 2019,"Austin, TX"
"We're hiring in Austin, TX! Click the link in our bio to apply to this job and more: Patient Registration Represent… https://t.co/5rFAFn31Kw",Thu Jan 17 15:13:43 +0000 2019,"Austin, TX"
I woke up mad man wtf.,Thu Jan 17 15:13:40 +0000 2019,"Austin, TX"
It don’t work like that https://t.co/eFZ159RnMx,Thu Jan 17 15:13:31 +0000 2019,"Austin, TX"
#RStudioConf kicking off this morning - watch the live stream at https://t.co/Bi0FUYde3G https://t.co/O6itRCaqv2,Thu Jan 17 15:13:22 +0000 2019,"Austin, TX"
White people assume niceness is the answer to racial inequality. It's not | Robin diAngelo https://t.co/pOOQKF90cm,Thu Jan 17 15:13:19 +0000 2019,"Austin, TX"
"@eoghanoconaing @logical_tinker @Stop__Evil @ary31574363 @BBCNews 2 We treat the women in our lives with love, resp… https://t.co/W1MZrdBARm",Thu Jan 17 15:13:15 +0000 2019,"Austin, TX"
@StanginNbangin Same... https://t.co/0jE1ehNe6a,Thu Jan 17 15:12:47 +0000 2019,"Austin, TX"
the next person to snap at me this morning will have to answer to GOD,Thu Jan 17 15:12:29 +0000 2019,"Austin, TX"
"@AustinFC All of the above, please.",Thu Jan 17 15:12:22 +0000 2019,"Austin, TX"
@GabrielleHatton presenting: when a metropolitan hospital becomes an austere environment. #hurricaneharvey #surgery… https://t.co/sE0t2r8f9P,Thu Jan 17 15:12:11 +0000 2019,"Austin, TX"
I have eclectic taste in music but listening to Jan Hammer while making oatmeal might be the strangest combo yet. #CrockettsTheme #MiamiVice,Thu Jan 17 15:11:52 +0000 2019,"Austin, TX"
@StanginNbangin MORNING!!!,Thu Jan 17 15:11:51 +0000 2019,"Austin, TX"
I don't believe this is an issue limited to @TexasFootball #HookEm https://t.co/FWLMapxlRe,Thu Jan 17 15:11:45 +0000 2019,"Austin, TX"
@ChelieinTX That's fantastic!,Thu Jan 17 15:11:41 +0000 2019,"Austin, TX"
@kennethkyrell @BankofAmerica YES! And the chip doesn’t work all the time,Thu Jan 17 15:11:22 +0000 2019,"Austin, TX"
We need to get prepared to fight back. We need a leader who will stand and fight.. I’m in.. https://t.co/CUMaQTxlyl,Thu Jan 17 15:11:20 +0000 2019,"Austin, TX"
Just the smell of coffee gets me going,Thu Jan 17 15:11:08 +0000 2019,"Austin, TX"
"🍔One of my favorite spots in Austin @foxbigkitchen 
——
Ever since logan_fusionlean introduced @bghee and I to True… https://t.co/1gTZW2hhH2",Thu Jan 17 15:10:53 +0000 2019,"Austin, TX"
Still can’t believe last night 😐,Thu Jan 17 15:10:48 +0000 2019,"Austin, TX"
Accident reported in #Austin on US 183 NB at Cameron Rd #ATXtraffic https://t.co/8laei8iLor,Thu Jan 17 15:10:47 +0000 2019,"Austin, TX"
Let’s go #rstudioconf https://t.co/6ej9MCeTRH,Thu Jan 17 15:10:43 +0000 2019,"Austin, TX"
"Thursday Talk
It’s the Simple Things! @ Austin, Texas https://t.co/gObXRMye39",Thu Jan 17 15:10:41 +0000 2019,"Austin, TX"
"@KXAN_News @atxadoptables @austinanimals Big, little, tall or small....I love ALL dogs!!#AdoptDontShop #RescueDogs 🐶🐾",Thu Jan 17 15:10:39 +0000 2019,"Austin, TX"
"Great work, thank you @chiragjp  https://t.co/5IwXdG7C7T",Thu Jan 17 15:10:35 +0000 2019,"Austin, TX"
Good luck with that bruh bruh,Thu Jan 17 15:10:34 +0000 2019,"Austin, TX"
@sabalandedean @j_herb15 You ain’t wrong 🤷🏻‍♂️,Thu Jan 17 15:10:19 +0000 2019,"Austin, TX"
@Gormogons @mytntlife @Darth_Mommie Yeah. All good places. Used to eat at Poke Joe's a lot,Thu Jan 17 15:10:18 +0000 2019,"Austin, TX"
!!!! https://t.co/9Qo9GCTMqS,Thu Jan 17 15:10:17 +0000 2019,"Austin, TX"
Attending .@saignite regional user forum talking about #MIPS and how it is now part of everyday job of quality mana… https://t.co/OGWaYBmpXV,Thu Jan 17 15:10:05 +0000 2019,"Austin, TX"
lmao but fuck libras https://t.co/Y4yzZKNYVG,Thu Jan 17 15:09:46 +0000 2019,"Austin, TX"
😎😎😎 https://t.co/uj4riLC2bs,Thu Jan 17 15:09:41 +0000 2019,"Austin, TX"
"Accident reported on exit ramp in #Travis on Mopac NB at Bee Caves Rd, stop and go traffic back to W William Cannon Dr, delay of 15 mins",Thu Jan 17 15:09:41 +0000 2019,"Austin, TX"
@brontesauraus Would have been too easy.,Thu Jan 17 15:09:33 +0000 2019,"Austin, TX"
@MeganA_mma I'm sure she's down for a rematch. @CatZingano,Thu Jan 17 15:09:31 +0000 2019,"Austin, TX"
👏 @hilarycohen https://t.co/PyFji39zv8,Thu Jan 17 15:09:22 +0000 2019,"Austin, TX"
💕💕💕💕💕 https://t.co/bZzx4c4voc,Thu Jan 17 15:09:21 +0000 2019,"Austin, TX"
@d08890 It is!,Thu Jan 17 15:09:20 +0000 2019,"Austin, TX"
@VeroniKaboom https://t.co/Om54HQqRJy,Thu Jan 17 15:09:19 +0000 2019,"Austin, TX"
Don't let nothing stop you from being successful. You cam start at any moment and time. You fail get up try again.… https://t.co/nJNqVnAeWF,Thu Jan 17 15:09:19 +0000 2019,"Austin, TX"
Look at this crowd!🔥🔥 Excited the first day of the conference! 😍 #rstudioconf,Thu Jan 17 15:09:18 +0000 2019,"Austin, TX"
Truly important and timely sessions on today’s #EAST2019 schedule. Looking forward to hearing from @DissanaikeMD &amp;… https://t.co/qEAd257Gg2,Thu Jan 17 15:09:16 +0000 2019,"Austin, TX"
@eoghanoconaing @logical_tinker @Stop__Evil @ary31574363 @BBCNews 1 Our species has been dealing with some form of… https://t.co/U4BCljv9S5,Thu Jan 17 15:09:12 +0000 2019,"Austin, TX"
@ClausWilke @rstudio But very inspiring before a second cup of coffee!,Thu Jan 17 15:09:06 +0000 2019,"Austin, TX"
"#Repost pawstotravel
• • •
Fridge tends to channel his inner Blue Steel during photo shoots. Once the camera away,… https://t.co/xcZNmT8Emq",Thu Jan 17 15:08:46 +0000 2019,"Austin, TX"
Its about to be a long day. 9am - 10:30pm,Thu Jan 17 15:08:37 +0000 2019,"Austin, TX"
@brittanyblythe Lol what in the fuck,Thu Jan 17 15:08:31 +0000 2019,"Austin, TX"
@LivePDNation That was purposeful. I get forgetting to buckle the seat in but not closing the back door. Seems fishy!,Thu Jan 17 15:08:30 +0000 2019,"Austin, TX"
"Pelosi: ""I Don't Care"" if Secret Service Said it Could Secure State of the Union Address – Dan Bongino https://t.co/qVYfnNK7s4 via @dbongino",Thu Jan 17 15:08:28 +0000 2019,"Austin, TX"
@RyGo_17 What monster does a whole at a time?,Thu Jan 17 15:08:23 +0000 2019,"Austin, TX"
Why can’t people just tell what they want omg it’s not that hard,Thu Jan 17 15:08:11 +0000 2019,"Austin, TX"
@ChrisdyannUribe Can you say WTF on the air?,Thu Jan 17 15:08:04 +0000 2019,"Austin, TX"
"There was a @pewresearch poll where gen z identifies themselves as gender neutral ..as a they ,rather he or she ..… https://t.co/cnRd3nefY3",Thu Jan 17 15:07:58 +0000 2019,"Austin, TX"
"OOOOOF

 https://t.co/DRJlVzxG0t",Thu Jan 17 15:07:48 +0000 2019,"Austin, TX"
"@LeslieMac 
“Leslie rides on Ferris Wheels
Way up in the umbrella clouds
She is not afraid of falling
Out of favor… https://t.co/amnlxVBfyD",Thu Jan 17 15:07:39 +0000 2019,"Austin, TX"
#EndTheTrumpShutdown https://t.co/m0IFQohSLy,Thu Jan 17 15:07:37 +0000 2019,"Austin, TX"
"@EAST_TRAUMA, #EAST2019 Got to meet the legend. Thank you EAST. Dr. Mattox. https://t.co/KLRQ3mZgoj",Thu Jan 17 15:07:28 +0000 2019,"Austin, TX"
Great thread/suggested reading list of your interested in currency/value exchange. https://t.co/x2dghcGfgB,Thu Jan 17 15:07:23 +0000 2019,"Austin, TX"
I’m glad to see a tower company bullish on #5G 😂 small cell is def the right densification play @sprint #magicbox i… https://t.co/bPGQlz3IO5,Thu Jan 17 15:07:11 +0000 2019,"Austin, TX"
Chief Manley needs to know how damaging this report is to APD's credibility with a population already scared to rep… https://t.co/5iKCbaelOp,Thu Jan 17 15:07:10 +0000 2019,"Austin, TX"
@Twitter are you flirting w/ me https://t.co/f4MrHRrqDn,Thu Jan 17 15:07:09 +0000 2019,"Austin, TX"
@LaurenOnFOX7 Happy Birthday,Thu Jan 17 15:06:48 +0000 2019,"Austin, TX"
@quandoparamucho @KissingDPoetry ❤️Congrats⭐️!!!! (Also: goes to refresh inbox),Thu Jan 17 15:06:43 +0000 2019,"Austin, TX"
"""Happy Birthday Betty White! 🎈""  https://t.co/8CXFyyM2bv",Thu Jan 17 15:06:26 +0000 2019,"Austin, TX"
@AnnaAppleby @edinharpfest Fantastic! See you in Edinburgh.,Thu Jan 17 15:06:23 +0000 2019,"Austin, TX"
"Miss us this morning on @SpecNewsATX?

We chatted with @StefManisero and @toddboat about our 25th anniversary and t… https://t.co/puunHyvkiP",Thu Jan 17 15:06:15 +0000 2019,"Austin, TX"
Come help us remove an invasive plant species this Saturday at the Country Club Creek Greenbelt at 11 a.m. with the… https://t.co/QyUBnz8xjT,Thu Jan 17 15:06:08 +0000 2019,"Austin, TX"
SAM Buechele?? Really ESPN?!? I saw “Sam” and “transfer” first and almost had a heart attack 😵 https://t.co/oa01uwGoEC,Thu Jan 17 15:06:08 +0000 2019,"Austin, TX"
@TopRopeTravis @realDonaldTrump Not until he builds the f’ing wall!!,Thu Jan 17 15:05:59 +0000 2019,"Austin, TX"
"@Andrew_Reiner Everything; story, game modes, characters, stages, etc.  Possible beta/demo?",Thu Jan 17 15:05:45 +0000 2019,"Austin, TX"
"Morning workouts. Shoulder is still acting up, but I am here!!! #texasshare @InezEscamilla1 @IgniteFitnez https://t.co/DS3DuGzfsw",Thu Jan 17 15:05:44 +0000 2019,"Austin, TX"
@hotlitess07 introducing the panel at #EngageTheMasters at #EAST2019 https://t.co/eH7NoO628W,Thu Jan 17 15:05:40 +0000 2019,"Austin, TX"
Pretty! 🌱 💍 https://t.co/VI33YCtKGV,Thu Jan 17 15:05:23 +0000 2019,"Austin, TX"
#CardiB2020 https://t.co/7JzZzRaLAi,Thu Jan 17 15:05:08 +0000 2019,"Austin, TX"
Wow great crowd at #rstudioconf. Waiting for the opening keynote https://t.co/sdXKRHNcAv,Thu Jan 17 15:04:52 +0000 2019,"Austin, TX"
@jcuticelli Thank you for sharing!,Thu Jan 17 15:04:49 +0000 2019,"Austin, TX"
"Glad #atxcouncil members take this seriously, but still alarmed Chief Manley is playing it down. The problem was mi… https://t.co/LabVauwOBP",Thu Jan 17 15:04:43 +0000 2019,"Austin, TX"
😭 https://t.co/F46QcFiihj,Thu Jan 17 15:04:37 +0000 2019,"Austin, TX"
I’ll be at #PAXSouth this weekend! https://t.co/lToSfTf9YT,Thu Jan 17 15:04:30 +0000 2019,"Austin, TX"
"See our latest #Austin, TX job opportunity and click the link in our bio to apply: Vehicle Delivery Technician at Enterprise Holdings",Thu Jan 17 15:04:21 +0000 2019,"Austin, TX"
@abhidendukuri Jimmy B and KD to Brooklyn,Thu Jan 17 15:04:20 +0000 2019,"Austin, TX"
"Ready for the keynote at #RStudioConf 2019 in Austin to learn DATA, #datascience #rstudio Data-Driven-Innovation an… https://t.co/CuRnxiFEjb",Thu Jan 17 15:04:16 +0000 2019,"Austin, TX"
"I swear I can smell him through my phone 😷 go home grandpa....actually, let people go back to work first...because… https://t.co/NsqM7FtjHr",Thu Jan 17 15:03:55 +0000 2019,"Austin, TX"
"@abhidendukuri @arturodraws They were solid first half, once the spurs got really physical in the second half they buckled",Thu Jan 17 15:03:50 +0000 2019,"Austin, TX"
@Editing_Realm @MJCassell Stop. 😂,Thu Jan 17 15:03:34 +0000 2019,"Austin, TX"
And buy some shit that’ll lay a ng down🗣 https://t.co/apawibhPrV,Thu Jan 17 15:03:21 +0000 2019,"Austin, TX"
@AJ_10Q https://t.co/mLL2Vrwxjd,Thu Jan 17 15:03:21 +0000 2019,"Austin, TX"
NEW SHIRT NEW SHIRT NEW SHIRT NEW SHIRT NEW SHIRT NEW SHIRT https://t.co/y6tLs5Q8uV,Thu Jan 17 15:03:10 +0000 2019,"Austin, TX"
@mynamejong @ProducerMike975 https://t.co/mLL2Vrwxjd,Thu Jan 17 15:03:06 +0000 2019,"Austin, TX"
"Interested in a job in Austin, TX? This could be a great fit. Click the link in our bio to apply: Registered Nurse… https://t.co/Sy5TNIPthL",Thu Jan 17 15:03:04 +0000 2019,"Austin, TX"
@UndisCREWdedERA @ATXgetsSoccer I think even if Columbus generously packed their own bags &amp; moved on their own voli… https://t.co/7nEcTTjhuw,Thu Jan 17 15:02:45 +0000 2019,"Austin, TX"
I've got #AlvinKamara winning Best Breakthrough Athlete at the @ESPYS. Who are you voting for?,Thu Jan 17 15:02:38 +0000 2019,"Austin, TX"
Brilliant https://t.co/JoJGt7ofeE,Thu Jan 17 15:02:12 +0000 2019,"Austin, TX"
@ChelieinTX YAHOO!!!!,Thu Jan 17 15:02:04 +0000 2019,"Austin, TX"
@kristinlwrites I love this &amp; the term “stove eye”,Thu Jan 17 15:02:01 +0000 2019,"Austin, TX"
Lower your voice https://t.co/gJKbdU7O1e,Thu Jan 17 15:01:56 +0000 2019,"Austin, TX"
@Casa_parra @shanedawson !!!!,Thu Jan 17 15:01:42 +0000 2019,"Austin, TX"
"#Repost apafosterdogneeds
• • •
Have you ever seen a dog more excited to please??? Foster Whiskey by emailing foste… https://t.co/JjccqlwcYT",Thu Jan 17 15:01:37 +0000 2019,"Austin, TX"
Not a bad turn out #rstudioconf https://t.co/KP7IDXtOt5,Thu Jan 17 15:01:35 +0000 2019,"Austin, TX"
🥂 https://t.co/Assu205Ovv,Thu Jan 17 15:01:25 +0000 2019,"Austin, TX"
Excellent turnout for @T_I_P_R_O’s Oil and Gas #TXlege Briefing at the Texas State Capitol. @86thLegislature.… https://t.co/Y9Ov1sqULR,Thu Jan 17 15:01:25 +0000 2019,"Austin, TX"
@thepointsguy   The things that make you say hmmmmm. https://t.co/dHIiR5WT3S,Thu Jan 17 15:01:11 +0000 2019,"Austin, TX"
Audience Question: what can be done to address criminal justice reform? @NathanForTexas responds; it is a repub and… https://t.co/7kPwEIwzI1,Thu Jan 17 15:01:01 +0000 2019,"Austin, TX"
This thread is EVERYTHING! https://t.co/8Wm2QV3zKC,Thu Jan 17 15:00:58 +0000 2019,"Austin, TX"
"Happy Thursday workday 💋💕😌

Here’s my DIY sewing dress to brighten this beautiful sunny weather!
Takes about 2 hour… https://t.co/jW9pcj1REO",Thu Jan 17 15:00:57 +0000 2019,"Austin, TX"
@tlbmusabyimana Get ready... https://t.co/Y4nKgdc5jW,Thu Jan 17 15:00:50 +0000 2019,"Austin, TX"
I’m saying all you niggas name how big drako do.......,Thu Jan 17 15:00:50 +0000 2019,"Austin, TX"
"@maggiekb1 @FiveThirtyEight @juruwolfe * Statistically validated empirical model.  It's more ""mathematically"" valid… https://t.co/0OJOxKHz0z",Thu Jan 17 15:00:41 +0000 2019,"Austin, TX"
"Fun w @michaelhoinski on #WOTA last evening. Hoo-wee, he tells some good stories. #openroad @marthalouise14… https://t.co/tvJF4Vclly",Thu Jan 17 15:00:40 +0000 2019,"Austin, TX"
@ZGBurk @yvette_horn Yeah I might make a trip from Austin right now,Thu Jan 17 15:00:36 +0000 2019,"Austin, TX"
Please quit showing the blood over &amp; over. #MSNBC,Thu Jan 17 15:00:32 +0000 2019,"Austin, TX"
@ActMeasuresDoc @SenSanders Bernie's a full throated fraud.,Thu Jan 17 15:00:15 +0000 2019,"Austin, TX"
ALL BOW BEFORE HIS MAJESTY https://t.co/pHMRHmex0A,Thu Jan 17 15:00:05 +0000 2019,"Austin, TX"
