tweet_text,tweet_time,tweet_place
@esterhernandezc Dios.... no “dios”,Thu Jan 03 23:38:58 +0000 2019,"Austin, TX"
Someone knows who he is. Please share. #JusticeforJazmine https://t.co/ZfAN3nnBKV,Thu Jan 03 23:38:56 +0000 2019,"Austin, TX"
"#atx #southaustin #foodporn #freshveggies #henkelknives #potroast #bokchoy #crockpot #crockpotmeals @ Austin, Texas https://t.co/mXLJu0sFpl",Thu Jan 03 23:38:54 +0000 2019,"Austin, TX"
@washingtonpost ugh who cares?,Thu Jan 03 23:38:50 +0000 2019,"Austin, TX"
Hire of the Year. 👇🏼 https://t.co/g6d491r0FA,Thu Jan 03 23:38:50 +0000 2019,"Austin, TX"
@DennyVonDoom Big ol facts,Thu Jan 03 23:38:38 +0000 2019,"Austin, TX"
"@coastalgrooves @russ48239 Bold, I like it",Thu Jan 03 23:38:31 +0000 2019,"Austin, TX"
Emma Chamberlain lookalikes are staring at me https://t.co/cKxXsnmpG8,Thu Jan 03 23:38:24 +0000 2019,"Austin, TX"
Gahhhhhhdamn https://t.co/Uk18bIQGIs,Thu Jan 03 23:38:20 +0000 2019,"Austin, TX"
"Stall cleared in #Travis on I-35 SB at Stassney Ln, stop and go traffic back to Ben White, delay of 4 mins… https://t.co/x6O7Eb2cay",Thu Jan 03 23:38:17 +0000 2019,"Austin, TX"
@derhwitter @WaddleandSilvy @BarstoolBigCat https://t.co/rdqG8RGatN,Thu Jan 03 23:38:14 +0000 2019,"Austin, TX"
U know what @nfl I think @ShannonSharpe has a EXCELLENT point. He hit on 2 out of 3 teams getting better which has… https://t.co/wTRmMgG9ei,Thu Jan 03 23:38:07 +0000 2019,"Austin, TX"
—-&gt; how it should be. Aren’t they all on the American people’s side in the people’s House? https://t.co/JteSK2LRH9,Thu Jan 03 23:38:00 +0000 2019,"Austin, TX"
muchísimas felicidades @Lin_Manuel https://t.co/Rj6Tl1pxvT,Thu Jan 03 23:37:58 +0000 2019,"Austin, TX"
@PapitoRaul_ @ArjenRobben,Thu Jan 03 23:37:57 +0000 2019,"Austin, TX"
Anybody read #BirdBox yet?? Thoughts??,Thu Jan 03 23:37:44 +0000 2019,"Austin, TX"
@senorrinhatch Kick rocks dirtbag!!,Thu Jan 03 23:37:28 +0000 2019,"Austin, TX"
"@ms_jaramillo Yes, I have a few.
This one is a favorite- it's a Newcomer explaining how Gestures &amp; Visuals make ALL… https://t.co/wp6XSYdWX7",Thu Jan 03 23:37:25 +0000 2019,"Austin, TX"
@MohamedMOSalih Inspiring,Thu Jan 03 23:37:22 +0000 2019,"Austin, TX"
@BlufOperations @RALee85 6 rockets per HIMARS and 12 per MLRS...but I can’t find anything on MFOM orders,Thu Jan 03 23:37:14 +0000 2019,"Austin, TX"
@senorrinhatch https://t.co/lZS7CA1hWZ,Thu Jan 03 23:37:13 +0000 2019,"Austin, TX"
"Well, she’s done enough damage https://t.co/nZnOq0hVuA",Thu Jan 03 23:37:08 +0000 2019,"Austin, TX"
I hope averi bring some food when she come☺️,Thu Jan 03 23:37:05 +0000 2019,"Austin, TX"
@badencurns Sec bias,Thu Jan 03 23:37:03 +0000 2019,"Austin, TX"
"@TheBeatWithAri I got home just in time to see the last of the interview with my adopted congressman,… https://t.co/EZwQMrBsWn",Thu Jan 03 23:36:39 +0000 2019,"Austin, TX"
"Ya llegó por quien lloraban.... 🎶🎵
Se me concedió volver.... 🎶🎵
Y yo ya me figurabaaaaaa....🎵🎶
Que no te volvería a… https://t.co/dW3V7IUZyR",Thu Jan 03 23:36:32 +0000 2019,"Austin, TX"
"Petition filed by group bankrolled by at least $80,000 from chairman of @COTA — which is also building a soccer sta… https://t.co/0RQDG49nNa",Thu Jan 03 23:36:22 +0000 2019,"Austin, TX"
Perks of having a father in-law who is a photographer ☺️ https://t.co/atrZVGhQRB,Thu Jan 03 23:36:10 +0000 2019,"Austin, TX"
@mynamejong @ProducerMike975 https://t.co/q9EynpRB3n,Thu Jan 03 23:36:07 +0000 2019,"Austin, TX"
@Dave214_ That’s true but you’re also apart of one of the biggest networks in the world. Just don’t get stuck,Thu Jan 03 23:35:56 +0000 2019,"Austin, TX"
"I mean, regular menu item from here on?! #WinnerWinner #ChickenDinner https://t.co/xmRCEGPAKL",Thu Jan 03 23:35:41 +0000 2019,"Austin, TX"
@JanetGordyy @ultra Good luck babe 💖💖,Thu Jan 03 23:35:39 +0000 2019,"Austin, TX"
@thehill No one should give this woman air time.  #ImpeachTrump,Thu Jan 03 23:35:31 +0000 2019,"Austin, TX"
"I used to juice all the time at home then got lazy. But, since it's now the New Year, and everyone’s doing all the… https://t.co/TGt1wV9Q0V",Thu Jan 03 23:35:19 +0000 2019,"Austin, TX"
I literally have to triple check who I’m sending it to cause I’m that paranoid 😂😂 https://t.co/LgG4yuKnxd,Thu Jan 03 23:35:17 +0000 2019,"Austin, TX"
Birth-month discount? She needed a new KS set anyways. #treatyobae,Thu Jan 03 23:35:06 +0000 2019,"Austin, TX"
"🎧 Like A Boss by Chain Reaction on @PandoraMusic
@SashaGrey @beladonnamusic 
https://t.co/Nyw7MOwgcq https://t.co/D2Qy5MbExN",Thu Jan 03 23:35:00 +0000 2019,"Austin, TX"
@anaisakalita Yeet,Thu Jan 03 23:34:53 +0000 2019,"Austin, TX"
Ripping apart old display cakes today and creating some cool new stuff for the new year! Funny how the old geode al… https://t.co/ras0oQe1u2,Thu Jan 03 23:34:51 +0000 2019,"Austin, TX"
"@MaryBridgetEdu @MsEmilyWong Thanks for listening &amp; commenting, Mary.  I agreed about @MsEmilyWong  
🙌",Thu Jan 03 23:34:34 +0000 2019,"Austin, TX"
"We prepared a quick and simple survey to improve our services. It only takes 2 minutes and is super easy, but your… https://t.co/2Dt0jf11Yv",Thu Jan 03 23:34:24 +0000 2019,"Austin, TX"
@AnonymousQ1776 She is adorable!  So proud of this young woman.  @AOC is going to bring positive changes to our cou… https://t.co/NycUFilaxw,Thu Jan 03 23:34:07 +0000 2019,"Austin, TX"
@beautybytraloni @Dp456mParker @NeinaPrice @devyn_lowe86 @Shaqtasticmom @bootsiebygigi @LaTanyaMac23 @MrERG_C… https://t.co/SdEicLIGCz,Thu Jan 03 23:34:05 +0000 2019,"Austin, TX"
Russell Wilson led the BFL in td passes last season... with no help whatsoever... that’s why. Dak could never. https://t.co/KFUSKdCSGh,Thu Jan 03 23:34:03 +0000 2019,"Austin, TX"
@AngelaBelcamino My foot up his a**!!!,Thu Jan 03 23:34:01 +0000 2019,"Austin, TX"
"@sethtmadein90 @rowdygirl18 @Jim_Jordan Well I don’t see as you do. But it’s ok. We debate, have good talks, expres… https://t.co/4tMlQgDX3P",Thu Jan 03 23:33:58 +0000 2019,"Austin, TX"
@GailaRaymer @joshscampbell Guess he shoulda held onto Kelly &amp; McMaster...,Thu Jan 03 23:33:58 +0000 2019,"Austin, TX"
All I want is a cell phone that will hold a charge,Thu Jan 03 23:33:56 +0000 2019,"Austin, TX"
@vibewithade You and me both sister,Thu Jan 03 23:33:55 +0000 2019,"Austin, TX"
Amor Amezcua #Drums mintfieldband at #sxsw 2018 #austin #Texas #HotelVegas #mintfield  amoramezcua #tijuana @ Hotel… https://t.co/HeMQKMEl0i,Thu Jan 03 23:33:36 +0000 2019,"Austin, TX"
@SashaGrey https://t.co/0j29yYm5Lh,Thu Jan 03 23:33:29 +0000 2019,"Austin, TX"
@seriouslyhallie Probably,Thu Jan 03 23:33:24 +0000 2019,"Austin, TX"
DAMN BEB 👅 https://t.co/jCWojOX6Uk,Thu Jan 03 23:33:21 +0000 2019,"Austin, TX"
@Cameroneous @instantstarfan1 @ducgummybuns I’m fucking Dolls 😔,Thu Jan 03 23:33:18 +0000 2019,"Austin, TX"
@eyewasbored I’m doing that race at a not very fast pace,Thu Jan 03 23:33:18 +0000 2019,"Austin, TX"
@antiupmusic do lab set Coachella 2019 please and thank you,Thu Jan 03 23:33:15 +0000 2019,"Austin, TX"
"Can you recommend anyone for this #Retail job in Austin, TX? Click the link in our bio to see it and more. Part Tim… https://t.co/Ct2Ttc2Elb",Thu Jan 03 23:32:52 +0000 2019,"Austin, TX"
Like I am so fucking stupid and alone,Thu Jan 03 23:32:51 +0000 2019,"Austin, TX"
"@wvjoe911 🤣 Yeah, she can try spreading that BS!!!",Thu Jan 03 23:32:45 +0000 2019,"Austin, TX"
"*calls my mom* “Hola, ma.”

My mom: “Tienes gripa verdad, ponte vaporub.” 

#MotherKnowsBest",Thu Jan 03 23:32:43 +0000 2019,"Austin, TX"
Whoa serving the people AND looks. https://t.co/kKSmAeuUUr,Thu Jan 03 23:32:30 +0000 2019,"Austin, TX"
Someone get @potus a copy of Charlie Wilson’s War asap @tomhanks #craycray https://t.co/DgQRkzLix2,Thu Jan 03 23:32:24 +0000 2019,"Austin, TX"
"@J_Pietra Pinche pietra, es un desmadre.😂😂",Thu Jan 03 23:32:19 +0000 2019,"Austin, TX"
Wow https://t.co/UvhAJp26qR,Thu Jan 03 23:32:15 +0000 2019,"Austin, TX"
@natasharothwell @realDonaldTrump @bnftzptrck @joefitzlad CONSISTENT,Thu Jan 03 23:32:14 +0000 2019,"Austin, TX"
Yikes. Trey Gowdy =/= très chic. https://t.co/j2qniC8S1l,Thu Jan 03 23:32:00 +0000 2019,"Austin, TX"
"Liiiiiffft … #doodle #doodlesofinstagram #itstartedasascribble @ Austin, Texas https://t.co/uKHasccHOv",Thu Jan 03 23:31:44 +0000 2019,"Austin, TX"
@Brasilmagic Republicans don’t make up half the country. Can she not count?,Thu Jan 03 23:31:34 +0000 2019,"Austin, TX"
mintfieldband at #sxsw 2018 #austin #Texas #HotelVegas #mintfield #clubdechicas amoramezcua #tijuana @ Hotel Vegas https://t.co/VSPaTL9O6S,Thu Jan 03 23:31:32 +0000 2019,"Austin, TX"
"#atx #southaustin #foodporn #freshveggies #henkelknives #potroast #bokchoy #crockpot #crockpotmeals @ Austin, Texas https://t.co/BLdYZwVBQM",Thu Jan 03 23:31:31 +0000 2019,"Austin, TX"
Also my BTS shirt and a cute keychain 🥰🥰,Thu Jan 03 23:31:20 +0000 2019,"Austin, TX"
San Marcos Rock Thrower @fox7austin https://t.co/oLy2Lrzjaa,Thu Jan 03 23:31:12 +0000 2019,"Austin, TX"
To be fair the only other wildcard team on there is the 12-4 chargers https://t.co/5tU1SDL4N4,Thu Jan 03 23:31:09 +0000 2019,"Austin, TX"
The last time #Texas had won a 10th game before the 2019 #SugarBowl was November 14 2009 when #Texas beat #Baylor 4… https://t.co/5dME2GtX7c,Thu Jan 03 23:31:09 +0000 2019,"Austin, TX"
Go for #baroque #orchestral #music in #austin this weekend #lafollia https://t.co/jNYN0iRTNO,Thu Jan 03 23:30:51 +0000 2019,"Austin, TX"
@sethtmadein90 @rowdygirl18 @Jim_Jordan Dems won’t give him a wall. It’s ridiculous and he screamed to high heaven… https://t.co/ZuenPyd8eZ,Thu Jan 03 23:30:48 +0000 2019,"Austin, TX"
@JVTWILLIE Listen if Tiffany Haddish can be a mess and then go drinking with everyone in the club on NYE and still… https://t.co/7AMPluU64o,Thu Jan 03 23:30:45 +0000 2019,"Austin, TX"
Friends that show genuine interest &gt;&gt;&gt;,Thu Jan 03 23:30:36 +0000 2019,"Austin, TX"
My koya pop socket came in the mail I am THRIVING,Thu Jan 03 23:30:34 +0000 2019,"Austin, TX"
@AndyCobb @TGowdySC looks more Trey Dowdy than très chic.,Thu Jan 03 23:30:31 +0000 2019,"Austin, TX"
@jairmearrependi Pera... Bozo ta dizendo que o Queiroz tinhha rolo com a Mrs Bozo?,Thu Jan 03 23:30:23 +0000 2019,"Austin, TX"
Thanks for listening!! https://t.co/izXeA04Mup,Thu Jan 03 23:30:23 +0000 2019,"Austin, TX"
None of us said this... we said we gone beat y’all bum ass on Sunday and the murder rate gone increase around 3:30… https://t.co/aXBgE81Ya3,Thu Jan 03 23:30:08 +0000 2019,"Austin, TX"
Just started watching Happy Endings and Dave might be the worst character in a great show ever. Thoughts? https://t.co/vcHEUkFUoU,Thu Jan 03 23:30:00 +0000 2019,"Austin, TX"
@live_love_milo Usually a week?,Thu Jan 03 23:29:52 +0000 2019,"Austin, TX"
I hate you.. https://t.co/ATfa9S9t7O,Thu Jan 03 23:29:24 +0000 2019,"Austin, TX"
@_uniquemeinu 🤷🏿‍♂️,Thu Jan 03 23:28:52 +0000 2019,"Austin, TX"
"#atx #southaustin #foodporn #fresh #freshveggies #bokchoy #henkelknives @ Austin, Texas https://t.co/6L5VfPS0aY",Thu Jan 03 23:28:46 +0000 2019,"Austin, TX"
What Anniversary is tomorrow? Hmmm? https://t.co/qHH9fxhOh5,Thu Jan 03 23:28:36 +0000 2019,"Austin, TX"
"#atx #southaustin #foodporn #freshveggies #henkelknives #potroast #bokchoy #crockpot #crockpotmeals @ Austin, Texas https://t.co/27ndsdk9OK",Thu Jan 03 23:28:34 +0000 2019,"Austin, TX"
@jasminevallejo @itsmkjeffs @glowingblackboy Love you too!,Thu Jan 03 23:28:20 +0000 2019,"Austin, TX"
@dak Prescott #WPMOYChallenge https://t.co/QN7cj9Z6RC,Thu Jan 03 23:28:07 +0000 2019,"Austin, TX"
"@facefanO Wildest shit ever bro. 

Never seen a nigga get so worked up about nothing in my life",Thu Jan 03 23:28:04 +0000 2019,"Austin, TX"
Stop https://t.co/3p5DSEemmy,Thu Jan 03 23:27:55 +0000 2019,"Austin, TX"
Why am I stupid?,Thu Jan 03 23:27:50 +0000 2019,"Austin, TX"
It’s okay @38Godfrey I’m not being bribed by the PAC 12 either,Thu Jan 03 23:27:39 +0000 2019,"Austin, TX"
YAAAAAaaaaas 👏🏽👏🏽👏🏽 https://t.co/Mf1oc9c93V,Thu Jan 03 23:27:33 +0000 2019,"Austin, TX"
Omigod! Ur so quirky XD!,Thu Jan 03 23:27:31 +0000 2019,"Austin, TX"
https://t.co/xVuwU0b5bG,Thu Jan 03 23:27:29 +0000 2019,"Austin, TX"
Compare that to @realDonaldTrump chastising a woman for having a crying baby at his rally and telling her to get it… https://t.co/cxKtGR9fba,Thu Jan 03 23:27:27 +0000 2019,"Austin, TX"
@realDonaldTrump Like this bad ass achievement?!🤣👇🏽 https://t.co/NppEyxAzNa,Thu Jan 03 23:27:24 +0000 2019,"Austin, TX"
"Biggest hot take of 2019, but I’m feeling it.

Play any artist’s best song. Then play Runaway. Runaway wins every time.",Thu Jan 03 23:27:23 +0000 2019,"Austin, TX"
Yeah. You can even fuck when she first get into a new relationship https://t.co/8LM677KcPj,Thu Jan 03 23:27:23 +0000 2019,"Austin, TX"
And I still get more pussy than you. Your mom says “hi” https://t.co/icmaoimrEM,Thu Jan 03 23:27:23 +0000 2019,"Austin, TX"
@turinepi @SikhProf Oh 💯 that’s the sisterhood right there,Thu Jan 03 23:27:08 +0000 2019,"Austin, TX"
@blair_loris Lol I love how this always either comes from ppl who 1) go to schools know one cares about or 2) go to… https://t.co/KWExx0tuGl,Thu Jan 03 23:27:07 +0000 2019,"Austin, TX"
Mental breakdown level: considering shaving entire head,Thu Jan 03 23:26:43 +0000 2019,"Austin, TX"
I would sell a kidney to see this tbh https://t.co/IDORyrnwag,Thu Jan 03 23:26:35 +0000 2019,"Austin, TX"
@rachelpineda @1stworldchicano So only minorities can choose their own nicknames to go by.. Got it!,Thu Jan 03 23:26:28 +0000 2019,"Austin, TX"
AD Elite (2023) having a sock exchange after playing a pick up game again the Australian National girls (17u) baske… https://t.co/opWAVukbaJ,Thu Jan 03 23:26:24 +0000 2019,"Austin, TX"
Today’s White House press briefing was so discouraging. Having people with Latino last names regurgitate things tha… https://t.co/Q1OIjRVWW8,Thu Jan 03 23:26:04 +0000 2019,"Austin, TX"
Today was our first meeting back from the holidays to discuss new forms and new glazes. Get ready for some exciting… https://t.co/HHBBVA7V1o,Thu Jan 03 23:26:00 +0000 2019,"Austin, TX"
"Final list of candidates who filed for the #HD79 and #HD145 special elections, via @TXsecofstate (no changes since… https://t.co/SxKtOYSbPh",Thu Jan 03 23:26:00 +0000 2019,"Austin, TX"
Give @gabeKovacs the editing Oscar for that Dunkirk montage at the end of episode #50. That was absolutely incredible. #ReelBlend,Thu Jan 03 23:25:58 +0000 2019,"Austin, TX"
@christinawilkie @realDonaldTrump @potus should of used this awesome image instead. https://t.co/MzEkb9ChUU,Thu Jan 03 23:25:21 +0000 2019,"Austin, TX"
I want my refund you giant baby. Fuck you and your wall @realDonaldTrump,Thu Jan 03 23:25:17 +0000 2019,"Austin, TX"
@ShipWrekDJ Veh nice,Thu Jan 03 23:25:00 +0000 2019,"Austin, TX"
#Aquaman cannot be stopped https://t.co/TIHGFuLaDv,Thu Jan 03 23:24:52 +0000 2019,"Austin, TX"
@didyandhidrop @AASQPodcast Organic,Thu Jan 03 23:24:39 +0000 2019,"Austin, TX"
"If jobs with titles like ""Armed Flex Security Officer"" sound appealing to you, follow us to hear about these types… https://t.co/jqRvrxsF7M",Thu Jan 03 23:24:14 +0000 2019,"Austin, TX"
@dorianleonard3 Never left,Thu Jan 03 23:23:53 +0000 2019,"Austin, TX"
@marimonaaa oh okay ☺️ i don’t have a window lol,Thu Jan 03 23:23:42 +0000 2019,"Austin, TX"
All of these best of lists slept on Teyana Taylor's album,Thu Jan 03 23:23:41 +0000 2019,"Austin, TX"
@flowernamedyeux https://t.co/x3I0k2dDnl,Thu Jan 03 23:23:38 +0000 2019,"Austin, TX"
"Hey, @Drew_Hammill, we need confirmation on this ASAP! 😉🤘🏼🧡 https://t.co/ErV5egAYSs",Thu Jan 03 23:23:35 +0000 2019,"Austin, TX"
"@KimKardashian @realDonaldTrump Really appreciate the work you’re doing, Kim!",Thu Jan 03 23:23:31 +0000 2019,"Austin, TX"
Accident in #Austin on E 2nd St at San Marcos St #ATXtraffic https://t.co/8laei8iLor,Thu Jan 03 23:23:29 +0000 2019,"Austin, TX"
@m_raney @bobbybonesshow @kase101austin Awww!!,Thu Jan 03 23:23:20 +0000 2019,"Austin, TX"
"Mozart's Coffee Roasters
#roundrock #roundrocktx #cedarpark #cedarparktx #austintx #texas #texascapitol… https://t.co/4oifAIIvtM",Thu Jan 03 23:23:20 +0000 2019,"Austin, TX"
Getting shit done https://t.co/AE5oTEkQEo,Thu Jan 03 23:23:19 +0000 2019,"Austin, TX"
@Joseph__JG what’s wrong luv,Thu Jan 03 23:22:58 +0000 2019,"Austin, TX"
"Nigga wit a peacoat and scarf on tellin me i couldnt walk down the street at night in his ‘hood’ 

Boy was livid wh… https://t.co/BjdB6peGCm",Thu Jan 03 23:22:55 +0000 2019,"Austin, TX"
"Happy to be back at home with my boys. 🐶🐶
•
Happy Thursday y’all! 🙌🏽 I officially went back to work today. Womp wom… https://t.co/V3ADrFimLN",Thu Jan 03 23:22:52 +0000 2019,"Austin, TX"
@DrewfromJersey May not. But being an OC at the highest level offers amazing opportunities that he may be striving for ?,Thu Jan 03 23:22:43 +0000 2019,"Austin, TX"
@alxmartenez REALLY OMG,Thu Jan 03 23:22:42 +0000 2019,"Austin, TX"
@ScooptyWhooop Do you know who made this?,Thu Jan 03 23:22:36 +0000 2019,"Austin, TX"
Had a Willie good time on our New Years road trip. #ontheroadagain #newyearsamesquad #willienelson… https://t.co/taDQ3pkliy,Thu Jan 03 23:22:34 +0000 2019,"Austin, TX"
@alondraleon3 Well I’m available tomorrow too lol,Thu Jan 03 23:22:24 +0000 2019,"Austin, TX"
Watch this right now https://t.co/D8LbYruzty,Thu Jan 03 23:22:18 +0000 2019,"Austin, TX"
nothing makes me more happy then to see my favorite girls after work.,Thu Jan 03 23:22:17 +0000 2019,"Austin, TX"
"Tonight—- Smothered Kitchen Sink Burrito!!- Migas, mac &amp; chz, spinach, cashew cheeze &amp; local tortilla chips.  Toppe… https://t.co/gSrUpjJDqg",Thu Jan 03 23:22:09 +0000 2019,"Austin, TX"
We are looking for #Interns for Spring 2019! https://t.co/BYSAeIDJSs,Thu Jan 03 23:22:07 +0000 2019,"Austin, TX"
@jek_tx I’m craving them badly,Thu Jan 03 23:22:06 +0000 2019,"Austin, TX"
"@marimonaaa i need a fake one, i’m gonna be so sad if it dies 😿",Thu Jan 03 23:22:01 +0000 2019,"Austin, TX"
@rowdygirl18 @sethtmadein90 @Jim_Jordan Ok bottom line he turned  it down. Now he has nothing. Let him continue to… https://t.co/pmKydLlt6x,Thu Jan 03 23:21:56 +0000 2019,"Austin, TX"
@TeamKanyeDaily Grinch outfits terrify me,Thu Jan 03 23:21:50 +0000 2019,"Austin, TX"
@AmyWalkerCPA @davidleary @KPMG @Square @BlakeTOliver I can confirm the payroll patrol would hunt you down and hove… https://t.co/rbar2ABeeh,Thu Jan 03 23:21:45 +0000 2019,"Austin, TX"
I like pineapple and jalepenos on my pizza. Wbu lol? What am I doing ?XD https://t.co/kbxVNPejlC,Thu Jan 03 23:21:44 +0000 2019,"Austin, TX"
#LowlifeLawyers https://t.co/CQxl58NBtG,Thu Jan 03 23:21:34 +0000 2019,"Austin, TX"
True life: I can’t stop buying sneakers,Thu Jan 03 23:21:32 +0000 2019,"Austin, TX"
@Nolasco68 I leave on Sat but yes lol,Thu Jan 03 23:21:31 +0000 2019,"Austin, TX"
This job might be a great fit for you: Seasonal Compliance Specialist- Austin 78752 - $22 an hour -… https://t.co/iNFxVZjyLD,Thu Jan 03 23:21:23 +0000 2019,"Austin, TX"
@rejectedjokes @Lin_Manuel No other tweets matter except this one,Thu Jan 03 23:21:20 +0000 2019,"Austin, TX"
Hanging out with this awesome Brazilian woman ❤️🇧🇷🎉 Drinking some coffee ☕️ @ Elizabeth Street Cafe https://t.co/roDn2jkisY,Thu Jan 03 23:21:07 +0000 2019,"Austin, TX"
@werdthomas the village people of high fashion,Thu Jan 03 23:21:00 +0000 2019,"Austin, TX"
@alondraleon3 This weekend lol,Thu Jan 03 23:20:45 +0000 2019,"Austin, TX"
"overcast clouds -&gt; clear sky
temperature up 42°F -&gt; 51°F
humidity down 78% -&gt; 49%
wind 9mph -&gt; 6mph",Thu Jan 03 23:20:32 +0000 2019,"Austin, TX"
"Renewing your license is such a pain in the pass,  people act like they’ve never seen anyone other than 16 year olds with paper ID’s 😅",Thu Jan 03 23:20:29 +0000 2019,"Austin, TX"
Having a younger sibling feels like training wheels for a teenage son,Thu Jan 03 23:20:24 +0000 2019,"Austin, TX"
"@xkylexjacksonx @TomTheHerman Ok cool,
Hook ‘Em",Thu Jan 03 23:20:22 +0000 2019,"Austin, TX"
@Nolasco68 I tried Lol,Thu Jan 03 23:20:19 +0000 2019,"Austin, TX"
"""Can I switch up the tempo""",Thu Jan 03 23:20:11 +0000 2019,"Austin, TX"
@MindOfKB WHAT ... Mos is doing hella shows in the Bay,Thu Jan 03 23:20:10 +0000 2019,"Austin, TX"
@rjizzlybear They don’t know the swag like we do,Thu Jan 03 23:20:02 +0000 2019,"Austin, TX"
Where can I get odds on a Democrat brokered convention? @paddypower @PredictIt,Thu Jan 03 23:20:00 +0000 2019,"Austin, TX"
Nigga was tryna fight me hours into 2019 bc i simply could not agree with his assertion that Dallas is more dangerous than Baltimore,Thu Jan 03 23:19:47 +0000 2019,"Austin, TX"
@Dave214_ Lol well then there’s no point taking ya time based off your statement but I feel  you,Thu Jan 03 23:19:37 +0000 2019,"Austin, TX"
"Tagged by @payinaltzin 

""Tweet a retro game you love without explanation and nominate 5 others to do the same""

No… https://t.co/3FQmF4VKaT",Thu Jan 03 23:19:35 +0000 2019,"Austin, TX"
So pretty https://t.co/wMVS2u7vie,Thu Jan 03 23:19:32 +0000 2019,"Austin, TX"
You know it’s F R E E tonight at @CheerUpCharlies !! Come see us and @gofeverband @LowinATX @tinnarosemusic… https://t.co/7g7s2LYTcr,Thu Jan 03 23:19:32 +0000 2019,"Austin, TX"
@DanaKMiddleton No. Just a thing going around Twitter. Thought I’d join in.,Thu Jan 03 23:19:29 +0000 2019,"Austin, TX"
@jek_tx But steal fingers and gravy,Thu Jan 03 23:19:17 +0000 2019,"Austin, TX"
I don’t disagree! 🧡 https://t.co/X0R0GbXOgy,Thu Jan 03 23:19:08 +0000 2019,"Austin, TX"
"i fully intend to remain as soul-crushingly positive and nice as i can possibly be this year, fueled only by weed,… https://t.co/7507IQDdsI",Thu Jan 03 23:18:59 +0000 2019,"Austin, TX"
@alondraleon3 I just pulled up to this restaurant lol,Thu Jan 03 23:18:57 +0000 2019,"Austin, TX"
@sethtmadein90 @rowdygirl18 @Jim_Jordan They put in 2.1 billion for Securtiy Defense. He blew it off. The Bipartisa… https://t.co/B5IB85FGuW,Thu Jan 03 23:18:42 +0000 2019,"Austin, TX"
"I'm at Domain 8 in Austin, TX https://t.co/FJDuJST9Az",Thu Jan 03 23:18:38 +0000 2019,"Austin, TX"
@jek_tx But like the food,Thu Jan 03 23:18:34 +0000 2019,"Austin, TX"
Huh https://t.co/nheeozbP1q,Thu Jan 03 23:18:34 +0000 2019,"Austin, TX"
why did I think coming to the gym at five in the afternoon was a good idea,Thu Jan 03 23:18:33 +0000 2019,"Austin, TX"
"Free Week kicks off at 7pm tonight with music by The Oysters, Lola Tried, and PR Newman! Presented by Do512 and Dee… https://t.co/Bk3UDfZ72X",Thu Jan 03 23:18:23 +0000 2019,"Austin, TX"
I WANNA SMOKE WEED AND PLAY GIRLS GO GAMES GOD I NEED IT,Thu Jan 03 23:18:20 +0000 2019,"Austin, TX"
@Dave214_ Lol,Thu Jan 03 23:18:17 +0000 2019,"Austin, TX"
I need my nails done ASAP,Thu Jan 03 23:18:09 +0000 2019,"Austin, TX"
"Back at it (at @GoldsGym in Austin, TX) https://t.co/lPBbIwVmoX",Thu Jan 03 23:18:08 +0000 2019,"Austin, TX"
ATX—&gt; NOLA. WORTH IT.,Thu Jan 03 23:18:05 +0000 2019,"Austin, TX"
"@SeanDonohue12 @peta @UGAAthletics @TexasLonghorns Preach! Stick to encouraging people to eat less meat, animal tre… https://t.co/wPoA3KnNHU",Thu Jan 03 23:18:00 +0000 2019,"Austin, TX"
Okay. Officially in love with @AOC https://t.co/gJSq2XrlTW,Thu Jan 03 23:17:59 +0000 2019,"Austin, TX"
#TBT with @mntanney when we were just two bright eyed grad students... https://t.co/Q4293VtYsJ,Thu Jan 03 23:17:57 +0000 2019,"Austin, TX"
"Someone must be happy to see me. #GarbanzotheChihuahua @ Austin, Texas https://t.co/3jHncuvpPY",Thu Jan 03 23:17:52 +0000 2019,"Austin, TX"
I’ll buy you food if you are still hungry lol https://t.co/3sZTGiB12M,Thu Jan 03 23:17:40 +0000 2019,"Austin, TX"
#AbolishProfessionalPoliticians https://t.co/vs2JheN5jF,Thu Jan 03 23:17:17 +0000 2019,"Austin, TX"
@mikefreemanNFL No.,Thu Jan 03 23:17:12 +0000 2019,"Austin, TX"
@siano2020 @robsevy My wife makes enough money to hire somebody to kill me. My only defense is to work two jobs to… https://t.co/4H6APPKNjK,Thu Jan 03 23:16:52 +0000 2019,"Austin, TX"
@AASQPodcast @IhateSmunye I’ll make a YT video on it,Thu Jan 03 23:16:42 +0000 2019,"Austin, TX"
Not a lot of things I hate but traffic is forsure one of them,Thu Jan 03 23:16:37 +0000 2019,"Austin, TX"
"@live_love_milo @TeamKanyeDaily @KidCudi It is! It was Mr Hudson singing that part, I’m pretty sure (while Cudi hum… https://t.co/mmn6wWVjoc",Thu Jan 03 23:16:25 +0000 2019,"Austin, TX"
@Flipboard pl stop posing advertisements as articles.. its doing no good to you or your advertisers or the readers like me.,Thu Jan 03 23:16:15 +0000 2019,"Austin, TX"
@SethEverman Microsoft jukebox says hello,Thu Jan 03 23:16:15 +0000 2019,"Austin, TX"
#sdfnlallstar18 https://t.co/f9KK1mkKkm,Thu Jan 03 23:16:07 +0000 2019,"Austin, TX"
